cod_tse_municipio;nome_municipio_tse;sigla_uf;mandato;nome_gestor;nome_urna;partido;situacao;fonte
45136;FELIXLÂNDIA;MG;2025-2028;CONCEIÇÃO DE FÁTIMA BERNADINO LEITE;CONCEIÇÃO BERNADINO;PODE;ELEITO;TSE (dados abertos)
41440;SANTA BÁRBARA DO MONTE VERDE;MG;2025-2028;SYLVIO SILVEIRA MARTINS JÚNIOR;DR SYLVINHO;PP;ELEITO;TSE (dados abertos)
51977;SANTO ANTÔNIO DO AMPARO;MG;2025-2028;CARLOS HENRIQUE AVELAR;CAIQUE;PODE;ELEITO;TSE (dados abertos)
53350;SERRA DO SALITRE;MG;2025-2028;IZAEL ALVES SILVA;IZAEL DA AUTO ELETRICA;PODE;ELEITO;TSE (dados abertos)
40177;ÁGUAS FORMOSAS;MG;2025-2028;CARLOS SOUZA;CARLINHOS;NOVO;ELEITO;TSE (dados abertos)
52353;SÃO GONÇALO DO PARÁ;MG;2025-2028;OSVALDO DE SOUZA MAIA;ZAQUINHA;AGIR;ELEITO;TSE (dados abertos)
54054;UMBURATIBA;MG;2025-2028;JOÃO BATISTA SILVA OLIVEIRA;JOÃO DE DIDÍ;PT;ELEITO;TSE (dados abertos)
44571;DONA EUSÉBIA;MG;2025-2028;ADEILTON PASCOALINE MAGALHÃES;ADEILTON MAGALHÃES;MDB;ELEITO;TSE (dados abertos)
45179;FERROS;MG;2025-2028;CARLOS ELISIO DE OLIVEIRA;PROFESSOR CARLINHOS;MDB;ELEITO;TSE (dados abertos)
46116;INCONFIDENTES;MG;2025-2028;CLAUDINEI TUNES PEREIRA;TESTA;REPUBLICANOS;ELEITO;TSE (dados abertos)
50172;PIRANGUÇU;MG;2025-2028;ANILSO LELIO DA SILVA;NILSO DO CORNÉLIO;PP;ELEITO;TSE (dados abertos)
45276;FORTUNA DE MINAS;MG;2025-2028;CLAUDIO GARCIA MACIEL;CLAUDIO DE NICOTE;MDB;ELEITO;TSE (dados abertos)
41238;BELO HORIZONTE;MG;2025-2028;FUAD JORGE NOMAN FILHO;FUAD NOMAN;PSD;ELEITO;TSE (dados abertos)
42110;CAMBUÍ;MG;2025-2028;CINTHIA SANCHES SILVA PEREIRA;CINTHIA PEREIRA;NOVO;ELEITO;TSE (dados abertos)
43117;CEDRO DO ABAETÉ;MG;2025-2028;JOSÉ ROSA FILHO;JUCA;MDB;ELEITO;TSE (dados abertos)
47295;JORDÂNIA;MG;2025-2028;MAXUEL BONFIM TORRES;MAX;REPUBLICANOS;ELEITO;TSE (dados abertos)
50156;PIRANGA;MG;2025-2028;LUIS HELVÉCIO SILVA ARAÚJO;LUISINHO;MOBILIZA;ELEITO;TSE (dados abertos)
52477;SÃO JOÃO DA PONTE;MG;2025-2028;FABIO LUIZ FERNANDES CORDEIRO;FABIO MADEIRA;AVANTE;ELEITO;TSE (dados abertos)
40495;AMPARO DO SERRA;MG;2025-2028;AILA MARTINS VIANA BARBOSA;AILA DA FARMÁCIA;AVANTE;ELEITO;TSE (dados abertos)
41742;BONITO DE MINAS;MG;2025-2028;MIQUEIAS MOTA FIGUEREDO;MIQUEIAS FIGUEREDO;REPUBLICANOS;ELEITO;TSE (dados abertos)
45772;GUIMARÂNIA;MG;2025-2028;ALEX GUIMARÃES NUNES;ALEX;UNIÃO;ELEITO;TSE (dados abertos)
48070;MARMELÓPOLIS;MG;2025-2028;RODRIGO JUNIOR RIBEIRO;RODRIGO;PSD;ELEITO;TSE (dados abertos)
41246;ORIZÂNIA;MG;2025-2028;JONIA LEITE FILHO;JONIA LEITE;PDT;ELEITO;TSE (dados abertos)
53074;SAPUCAÍ-MIRIM;MG;2025-2028;NILSON GONÇALVES TRINDADE;NILSINHO;UNIÃO;ELEITO;TSE (dados abertos)
41114;BARBACENA;MG;2025-2028;CARLOS AUGUSTO SOARES DO NASCIMENTO;CARLOS DU;PSD;ELEITO;TSE (dados abertos)
41556;BOM JESUS DO GALHO;MG;2025-2028;ANIBAL BORGES;PADRE ANIBAL;PT;ELEITO;TSE (dados abertos)
42358;CANÁPOLIS;MG;2025-2028;ENIVANDER ALVES DE MORAIS;ENIVANDER;PSD;ELEITO;TSE (dados abertos)
42471;CAPETINGA;MG;2025-2028;REGINALDO DE MENDONÇA;NARDO DO CALAU;CIDADANIA;ELEITO;TSE (dados abertos)
49050;NOVO CRUZEIRO;MG;2025-2028;VIVIANE BARBOSA PENA;VIVIANE;PSD;ELEITO;TSE (dados abertos)
49999;PESCADOR;MG;2025-2028;GERALDO ANASTACIO JARDIM;ANASTÁCIO JARDIM;REPUBLICANOS;ELEITO;TSE (dados abertos)
41386;PINTÓPOLIS;MG;2025-2028;ELTON CARLOS JOSE DE SOUZA;TINDA;PSD;ELEITO;TSE (dados abertos)
51390;SALINAS;MG;2025-2028;JOAQUIM NERES XAVIER DIAS;KINCA DIAS;PDT;ELEITO;TSE (dados abertos)
52531;SÃO JOÃO DO PARAÍSO;MG;2025-2028;SELMA MARIA MORAIS DOS SANTOS;SELMINHA;SOLIDARIEDADE;ELEITO;TSE (dados abertos)
54178;VARZELÂNDIA;MG;2025-2028;AMANCIO OLIVA NETO;AMÂNCIO OLIVA;PSB;ELEITO;TSE (dados abertos)
51373;SACRAMENTO;MG;2025-2028;OSMAR TREVISAN JÚNIOR;JUNINHO TREVISAN;PL;ELEITO;TSE (dados abertos)
53953;TURVOLÂNDIA;MG;2025-2028;JOSE NELSON MARTINS;ZE NELSINHO;MDB;ELEITO;TSE (dados abertos)
41866;CATUTI;MG;2025-2028;DELERMANDO DO NASCIMENTO FRANÇA;DELERMANDO FRANÇA;UNIÃO;ELEITO;TSE (dados abertos)
49395;PARACATU;MG;2025-2028;IGOR PEREIRA DOS SANTOS;IGOR SANTOS;UNIÃO;ELEITO;TSE (dados abertos)
50970;RIO CASCA;MG;2025-2028;RAIMUNDO ALBERTO GOMES;RAIMUNDO DA FARMACIA;PP;ELEITO;TSE (dados abertos)
50776;RAPOSOS;MG;2025-2028;GUILHERME HENRIQUE ALVES BITENCOURT;GUILHERME BITENCOURT;CIDADANIA;ELEITO;TSE (dados abertos)
43559;CONCEIÇÃO DOS OUROS;MG;2025-2028;LUIS FERNANDO ROSA DE CASTRO;LUIS FERNANDO;MDB;ELEITO;TSE (dados abertos)
51454;SANTA BÁRBARA DO TUGÚRIO;MG;2025-2028;JOSÉ ANTÔNIO ALVES DONATO;DONATINHO;PSD;ELEITO;TSE (dados abertos)
51411;SALTO DA DIVISA;MG;2025-2028;RONALDO ATHAYDE DA CUNHA PEIXOTO;RONALDO PEIXOTO;REPUBLICANOS;ELEITO;TSE (dados abertos)
41017;BAMBUÍ;MG;2025-2028;FIRMINO GERALDO DE OLIVEIRA JÚNIOR;FIRMINO JÚNIOR;PODE;ELEITO;TSE (dados abertos)
42129;GLAUCILÂNDIA;MG;2025-2028;HERIVELTO ALVES LUIZ;HERIVELTO ;PSD;ELEITO;TSE (dados abertos)
49859;PEDRO LEOPOLDO;MG;2025-2028;EMILIANO BRAGA DOS SANTOS;EMILIANO;PP;ELEITO;TSE (dados abertos)
52272;SÃO FRANCISCO DO GLÓRIA;MG;2025-2028;INACIO DOLIZETE RICARDO;INÁCIO RICARDO;PT;ELEITO;TSE (dados abertos)
40045;BRASILÂNDIA DE MINAS;MG;2025-2028;OSEIAS CARDOSO QUEIROZ;OSEIAS ENFERMEIRO;SOLIDARIEDADE;ELEITO;TSE (dados abertos)
47430;LAGOA DA PRATA;MG;2025-2028;DI GIANNE DE OLIVEIRA NUNES;DI GIANNE PROFESSOR;REPUBLICANOS;ELEITO;TSE (dados abertos)
49778;PEDRA DO INDAIÁ;MG;2025-2028;MATEUS MARCIANO DOS SANTOS;MATEUS;PSD;ELEITO;TSE (dados abertos)
54151;VÁRZEA DA PALMA;MG;2025-2028;RODRIGO AGUIAR DALLA BERNARDINA;RODRIGO DALLA;PODE;ELEITO;TSE (dados abertos)
52590;SÃO JOSÉ DA SAFIRA;MG;2025-2028;WILLIS APARECIDO ALVES;CURISCO;PSDB;ELEITO;TSE (dados abertos)
42439;CAPELA NOVA;MG;2025-2028;CHARLES LOPES MOREIRA;CHARLES LOPES MOREIRA;REPUBLICANOS;ELEITO;TSE (dados abertos)
44318;DIAMANTINA;MG;2025-2028;GEFERSON GIORDANI BURGARELLI;PAQUITO;MDB;ELEITO;TSE (dados abertos)
45110;FELISBURGO;MG;2025-2028;IDEUVAN DE SOUZA AVELAR;IDEUVAN AVELAR;PSDB;ELEITO;TSE (dados abertos)
42080;FRUTA DE LEITE;MG;2025-2028;NIXON MARLON GONÇALVES DAS NEVES;MARLON;AVANTE;ELEITO;TSE (dados abertos)
46078;IJACI;MG;2025-2028;NELSON MESQUITA GALVINO;NELSINHO;PSD;ELEITO;TSE (dados abertos)
42528;VERDELÂNDIA;MG;2025-2028;WILTON LEITE MADUREIRA;WILTON MADUREIRA;PT;ELEITO;TSE (dados abertos)
43958;CÓRREGO DANTA;MG;2025-2028;EDNEI MARTINS DE MATOS;EDNEI;AVANTE;ELEITO;TSE (dados abertos)
44253;DESCOBERTO;MG;2025-2028;LUIS FERNANDO DE OLIVEIRA;FERNANDINHO;PDT;ELEITO;TSE (dados abertos)
42404;SETUBINHA;MG;2025-2028;VALDETE ALECRIM COELHO;NECO ALECRIM;MOBILIZA;ELEITO;TSE (dados abertos)
45217;FORMIGA;MG;2025-2028;LAERCIO DOS REIS GOMES;CORONEL LAÉRCIO;PL;ELEITO;TSE (dados abertos)
46957;JACUÍ;MG;2025-2028;MARIA CONCEICAO DOS REIS PEREIRA;DI PROFESSORA;PSD;ELEITO;TSE (dados abertos)
47830;MALACACHETA;MG;2025-2028;HERMES ADALTO GOMES DA CUNHA;LEI DE FRANCINO;CIDADANIA;ELEITO;TSE (dados abertos)
53112;SENADOR CORTES;MG;2025-2028;JOAO LUCIO DUTRA FERREIRA;JOAO LUCIO;PSD;ELEITO;TSE (dados abertos)
43672;CONSELHEIRO PENA;MG;2025-2028;NÁDIA FILOMENA DUTRA FRANÇA;TIA NÁDIA;PMB;ELEITO;TSE (dados abertos)
40223;FRANCISCÓPOLIS;MG;2025-2028;NILTON DOS SANTOS COIMBRA;NEM DOS SANTOS;PDT;ELEITO;TSE (dados abertos)
41041;MARTINS SOARES;MG;2025-2028;PAULO SERGIO PEREIRA;SERGINHO JORDAO;PSDB;ELEITO;TSE (dados abertos)
49875;PEDRO TEIXEIRA;MG;2025-2028;REINALDO MANOEL DE OLIVEIRA;REINALDO;PP;ELEITO;TSE (dados abertos)
41033;BANDEIRA;MG;2025-2028;SIDNEI ALVES DOS SANTOS;SIDNEI;REPUBLICANOS;ELEITO;TSE (dados abertos)
44539;DOM SILVÉRIO;MG;2025-2028;JOSÉ BRÁULIO ALEIXO;ZÉ BRÁULIO;UNIÃO;ELEITO;TSE (dados abertos)
48011;MARILAC;MG;2025-2028;ALDO FRANÇA SOUTO;ALDO FRANÇA;PSDB;ELEITO;TSE (dados abertos)
50571;PRATÁPOLIS;MG;2025-2028;EVERILSON CLEBER LEITE;EVERILSON;PL;ELEITO;TSE (dados abertos)
45756;GUIDOVAL;MG;2025-2028;LUCIANA RODRIGUES PALMEIRA;LUCIANA;PSD;ELEITO;TSE (dados abertos)
46396;ITACAMBIRA;MG;2025-2028;GERALDO MOISÉS DE SOUZA;MOISÉS DE VICENTAO;PSB;ELEITO;TSE (dados abertos)
40819;ARCEBURGO;MG;2025-2028;MARGARETH OLIVEIRA ANACLETO;MARGARETH ANACLETO;PL;ELEITO;TSE (dados abertos)
40932;ATALÉIA;MG;2025-2028;GILSON BOTELHO BASTOS;GILSON BOTELHO GILSINHO;SOLIDARIEDADE;ELEITO;TSE (dados abertos)
41351;BIAS FORTES;MG;2025-2028;PAULO AFONSO DE ALMEIDA;PAULINHO DA VARZEA;REPUBLICANOS;ELEITO;TSE (dados abertos)
53198;SENHORA DE OLIVEIRA;MG;2025-2028;RICARDO SILVINO RODRIGUES MILAGRES;RICARDO;PL;ELEITO;TSE (dados abertos)
41653;BORDA DA MATA;MG;2025-2028;TATIANA PIRES PEREIRA;TATI COBRA;UNIÃO;ELEITO;TSE (dados abertos)
42099;CAMANDUCAIA;MG;2025-2028;RODRIGO ALVES DE OLIVEIRA;RODRIGÃO;MDB;ELEITO;TSE (dados abertos)
43230;CHIADOR;MG;2025-2028;ITIBERE RODRIGUES DOS SANTOS;ITIBERE;PSDB;ELEITO;TSE (dados abertos)
41289;PAI PEDRO;MG;2025-2028;JOAQUIM RODRIGUES JÚNIOR;JUNIOR DO SACOLÃO;PP;ELEITO;TSE (dados abertos)
51950;SANTA VITÓRIA;MG;2025-2028;SERGIO MOREIRA DE OLIVEIRA JUNIOR;DR SERGIO;SOLIDARIEDADE;ELEITO;TSE (dados abertos)
53554;SOLEDADE DE MINAS;MG;2025-2028;LÚCIO ANTÔNIO ALVES;LÚCIO;PODE;ELEITO;TSE (dados abertos)
46892;ITUTINGA;MG;2025-2028;RODINELI ANTONIO DO NASCIMENTO;ROD DA LAN HOUSE;PSB;ELEITO;TSE (dados abertos)
47775;MACHACALIS;MG;2025-2028;GILSON LUCAS ARAUJO SILVA;LUCAS DA FARMÁCIA;PV;ELEITO;TSE (dados abertos)
49832;PEDRINÓPOLIS;MG;2025-2028;RAFAEL FERREIRA SILVA;RAFAEL;PSD;ELEITO;TSE (dados abertos)
50997;RIO DOCE;MG;2025-2028;SILVÉRIO JOAQUIM APARECIDO DA LUZ;SILVÉRIO;PT;ELEITO;TSE (dados abertos)
41130;BARRA LONGA;MG;2025-2028;ELSON APARECIDO DE OLIVEIRA;ELSON MAGNATA;PP;ELEITO;TSE (dados abertos)
41599;BOM SUCESSO;MG;2025-2028;LUIZ CLÁUDIO DA MATA;GATÃO;PL;ELEITO;TSE (dados abertos)
42919;CARRANCAS;MG;2025-2028;HELY ANDRADE ALVES;HELY ANDRADE ALVES;MDB;ELEITO;TSE (dados abertos)
43052;CATAGUASES;MG;2025-2028;JOSE INÁCIO PEIXOTO PARREIRAS HENRIQUES;JOSÉ HENRIQUES;MDB;ELEITO;TSE (dados abertos)
50091;PIMENTA;MG;2025-2028;GEOVANIO GUALBERTO MACEDO;GEOVANIO ;PSD;ELEITO;TSE (dados abertos)
41467;SANTA CRUZ DE MINAS;MG;2025-2028;WAGNER DE ALMEIDA;WAGNER DO DIDICO;PRD;ELEITO;TSE (dados abertos)
53430;SETE LAGOAS;MG;2025-2028;JEFERSON DOUGLAS SOARES ESTANISLAU;DOUGLAS MELO;PSD;ELEITO;TSE (dados abertos)
50695;ALTO JEQUITIBÁ;MG;2025-2028;DANIEL GUIMARÃES SATHLER;DANIEL;REPUBLICANOS;ELEITO;TSE (dados abertos)
43079;CATAS ALTAS DA NORUEGA;MG;2025-2028;PAULO LADISLAU BATISTA;PAULINHO TIAGO;MOBILIZA;ELEITO;TSE (dados abertos)
45411;FRUTAL;MG;2025-2028;BRUNO AUGUSTO DE JESUS FERREIRA;BRUNO AUGUSTO;REPUBLICANOS;ELEITO;TSE (dados abertos)
47996;MARIANA;MG;2025-2028;JULIANO VASCONCELOS GONÇALVES;JULIANO DUARTE;PSB;ELEITO;TSE (dados abertos)
49670;PAULISTAS;MG;2025-2028;ARNALDO SOARES PASCOAL;NEM DE NENÉ;AVANTE;ELEITO;TSE (dados abertos)
53970;UBÁ;MG;2025-2028;JOSE DAMATO NETO;PROFESSOR JOSE DAMATO;PSD;ELEITO;TSE (dados abertos)
45250;FORTALEZA DE MINAS;MG;2025-2028;MARCIO DOMINGUES DE ANDRADE;MARCINHO;PDT;ELEITO;TSE (dados abertos)
46035;IGARATINGA;MG;2025-2028;FABIO ALVES COSTA FONSECA;FABIO ALVES;AVANTE;ELEITO;TSE (dados abertos)
44873;ESPÍRITO SANTO DO DOURADO;MG;2025-2028;HÉRICA ALVARENGA;HÉRICA KIKA;PSD;ELEITO;TSE (dados abertos)
47813;MADRE DE DEUS DE MINAS;MG;2025-2028;OSMAR DE OLIVEIRA;OSMAR;PRD;ELEITO;TSE (dados abertos)
53236;SENHORA DOS REMÉDIOS;MG;2025-2028;GILBERTO DO NASCIMENTO;GILBERTO DO MIRANTE;PL;ELEITO;TSE (dados abertos)
40878;ARGIRITA;MG;2025-2028;VICTOR MIRANDA CORTACIO SIMAS;VICTOR SIMAS;REPUBLICANOS;ELEITO;TSE (dados abertos)
43850;COROMANDEL;MG;2025-2028;FERNANDO BRENO VALADARES VIEIRA;FERNANDO BRENO;PRD;ELEITO;TSE (dados abertos)
42307;JOSÉ GONÇALVES DE MINAS;MG;2025-2028;MARIA GOMES MOTOSO ROCHA;DONA LIA;SOLIDARIEDADE;ELEITO;TSE (dados abertos)
43010;CÁSSIA;MG;2025-2028;DONIZETE VILELA;NEGRINHO;CIDADANIA;ELEITO;TSE (dados abertos)
44270;DESTERRO DE ENTRE RIOS;MG;2025-2028;WAGNO ALMEIDA DUARTE;WAGUINHO DUARTE;PRD;ELEITO;TSE (dados abertos)
49573;PASSOS;MG;2025-2028;DIEGO RODRIGO DE OLIVEIRA;DIEGO OLIVEIRA;PSD;ELEITO;TSE (dados abertos)
40622;ROSÁRIO DA LIMEIRA;MG;2025-2028;CRISTOVAM GONZAGA DA LUZ;CRISTOVAM;PDT;ELEITO;TSE (dados abertos)
41548;SÃO DOMINGOS DAS DORES;MG;2025-2028;SUELY PEREIRA DE SOUZA;SUELY PEREIRA;PP;ELEITO;TSE (dados abertos)
52434;SÃO JOÃO BATISTA DO GLÓRIA;MG;2025-2028;EDER APARECIDO DE PAULA GARCIA;EDER PARABOLICA;SOLIDARIEDADE;ELEITO;TSE (dados abertos)
42587;TOCOS DO MOJI;MG;2025-2028;JOSE MARIA CANTUARIA;ZÉ MARIA CANTUÁRIA;UNIÃO;ELEITO;TSE (dados abertos)
41211;BELMIRO BRAGA;MG;2025-2028;JOSÉ PAULO DE OLIVEIRA FRANCO;ZÉ PAULO;PSD;ELEITO;TSE (dados abertos)
